,train_loss
973,5.264479160308838
974,4.890832901000977
975,4.69404935836792
976,4.7984747886657715
977,5.118841648101807
978,4.987560749053955
979,5.246853351593018
980,4.873405933380127
981,5.121227741241455
982,4.945693492889404
983,4.9821672439575195
984,5.4013447761535645
985,4.931377410888672
986,5.209303855895996
987,5.070834636688232
988,5.240183353424072
989,5.205894470214844
990,4.9057230949401855
991,5.0169267654418945
992,4.7596435546875
993,4.80205774307251
994,4.867828845977783
995,5.515135765075684
996,4.835339546203613
997,5.092419624328613
998,4.9070963859558105
999,5.189542770385742
1000,5.032992362976074
1001,5.718056678771973
1002,4.97871732711792
1003,5.083518981933594
1004,4.745611667633057
1005,4.948657512664795
1006,4.906900405883789
1007,4.982974529266357
1008,5.0185866355896
1009,5.4822611808776855
1010,5.04596471786499
1011,4.85309362411499
1012,4.959808826446533
1013,5.034131050109863
1014,5.14268159866333
1015,4.786766529083252
1016,5.240688800811768
1017,5.066458225250244
1018,4.866061210632324
1019,5.170783042907715
1020,4.956648826599121
1021,5.103165149688721
1022,5.163479328155518
1023,4.778780937194824
1024,4.679752349853516
1025,4.960494041442871
1026,5.15117073059082
1027,4.603853702545166
1028,4.807748317718506
1029,5.071218490600586
1030,4.883204936981201
1031,5.049307823181152
1032,4.777462959289551
1033,4.927779197692871
1034,4.831033706665039
1035,5.098684787750244
1036,4.880622863769531
1037,4.913020610809326
1038,4.901169776916504
1039,5.362844944000244
1040,4.816089153289795
1041,4.770802021026611
1042,5.006537914276123
1043,4.86819314956665
1044,4.951277732849121
1045,5.191823959350586
1046,4.748682498931885
1047,4.741190433502197
1048,5.1736931800842285
1049,4.762752056121826
1050,4.946199417114258
1051,5.072632789611816
1052,5.024354934692383
1053,4.9942545890808105
1054,4.885653495788574
1055,4.820472717285156
1056,4.919998645782471
1057,5.250133991241455
1058,4.771069049835205
1059,5.089048385620117
1060,4.7243123054504395
1061,5.019537448883057
1062,5.069294452667236
1063,5.342480182647705
1064,4.980820655822754
1065,5.146217346191406
1066,4.994701862335205
1067,4.89940881729126
1068,5.249969005584717
1069,4.962194919586182
1070,4.778597354888916
1071,4.859305381774902
1072,4.8133769035339355
1073,4.958920955657959
1074,5.020987510681152
1075,4.806859493255615
1076,4.907572269439697
1077,5.1826653480529785
1078,4.814938545227051
1079,4.988645553588867
1080,4.8149800300598145
1081,5.111286640167236
1082,5.087413787841797
1083,5.132203102111816
1084,4.772850036621094
1085,4.717071056365967
1086,4.663881778717041
1087,4.939055919647217
1088,5.058316230773926
1089,5.000001907348633
1090,4.841951847076416
1091,4.8412556648254395
1092,5.239640235900879
1093,4.709542751312256
1094,4.895667552947998
1095,4.848870754241943
1096,5.134703159332275
1097,5.41717004776001
1098,4.9475860595703125
1099,4.967358112335205
1100,4.851303577423096
1101,4.59927225112915
1102,4.649360179901123
1103,4.810192584991455
1104,5.3254194259643555
1105,4.822215557098389
1106,4.800441741943359
1107,4.955750465393066
1108,5.019496440887451
1109,4.9078288078308105
1110,5.064528942108154
1111,4.7673468589782715
1112,4.792416095733643
1113,4.797443866729736
1114,4.803938388824463
1115,4.755152702331543
1116,4.82067346572876
1117,5.0435333251953125
1118,4.957035541534424
1119,4.7200775146484375
1120,4.8797760009765625
1121,4.995416641235352
1122,5.0400590896606445
1123,5.0706377029418945
1124,4.885300636291504
1125,4.916945457458496
1126,4.927881240844727
1127,4.8239665031433105
1128,5.0001749992370605
1129,5.062199115753174
1130,4.971404075622559
1131,5.003416538238525
1132,4.813293933868408
1133,4.872994422912598
1134,4.901451587677002
1135,4.941468238830566
1136,5.17610502243042
1137,4.875472545623779
1138,5.0955681800842285
1139,4.769481182098389
1140,4.885288238525391
1141,4.733354091644287
1142,4.825850009918213
1143,5.020043849945068
1144,4.74718713760376
1145,5.155892372131348
1146,5.047460079193115
1147,4.728236198425293
1148,4.763172626495361
1149,5.133476257324219
1150,4.400411605834961
1151,4.750994682312012
1152,5.256872177124023
1153,5.205374717712402
1154,5.0056633949279785
1155,4.773858547210693
1156,4.852060317993164
1157,4.663074493408203
1158,4.73404598236084
1159,4.829444408416748
1160,4.825649738311768
1161,5.047211647033691
1162,4.912415981292725
1163,5.020424842834473
1164,4.790818691253662
1165,4.919917583465576
1166,4.9674906730651855
1167,5.250326633453369
1168,4.880916595458984
1169,5.2575364112854
1170,4.772832870483398
1171,4.8144989013671875
1172,4.739612102508545
1173,4.989025592803955
1174,4.714150905609131
1175,4.894136905670166
1176,4.711302757263184
1177,4.732648849487305
1178,5.2033233642578125
1179,5.022584915161133
1180,5.233309745788574
1181,4.658707141876221
1182,4.868635177612305
1183,5.086430549621582
1184,4.990155220031738
1185,4.770009517669678
1186,4.860898017883301
1187,5.138901710510254
1188,4.902935981750488
1189,5.199987888336182
1190,4.6262664794921875
1191,4.726193428039551
1192,4.740516185760498
1193,4.571391582489014
1194,4.902614593505859
1195,4.858773231506348
1196,4.4774017333984375
1197,4.674324989318848
1198,4.772719860076904
1199,4.638700008392334
1200,4.79364013671875
1201,4.97500467300415
1202,4.763033390045166
1203,4.759273052215576
1204,5.142952919006348
1205,4.7106146812438965
1206,4.71163272857666
1207,5.155715465545654
1208,4.794155120849609
1209,4.723495006561279
1210,4.569353103637695
1211,4.708876132965088
1212,4.66172456741333
1213,4.8545308113098145
1214,4.743954658508301
1215,4.712355136871338
1216,4.959020137786865
1217,4.72001838684082
1218,4.901427268981934
1219,4.9329304695129395
1220,4.747796058654785
1221,4.959662914276123
1222,4.62595796585083
1223,4.751316547393799
1224,4.6618733406066895
1225,4.643417835235596
1226,5.008260726928711
1227,4.5751237869262695
1228,4.905510425567627
1229,5.409768104553223
1230,4.627171516418457
1231,4.938924789428711
1232,4.848154544830322
1233,4.875005722045898
1234,4.745395660400391
1235,4.648460388183594
1236,4.970757961273193
1237,4.743035316467285
1238,5.091324806213379
1239,4.657345294952393
1240,5.04006814956665
1241,4.649980068206787
1242,4.923523902893066
1243,5.077696800231934
1244,4.577505588531494
1245,4.933131694793701
1246,5.470834732055664
1247,4.874500274658203
1248,4.843651294708252
1249,4.73452091217041
1250,5.060443878173828
1251,5.085236549377441
1252,4.740686416625977
1253,4.953458786010742
1254,4.9225382804870605
1255,4.880609512329102
1256,4.861824989318848
1257,4.678735733032227
1258,4.7629194259643555
1259,4.517768859863281
1260,4.8608832359313965
1261,4.846904754638672
1262,5.188411712646484
1263,4.601759433746338
1264,4.663750648498535
1265,5.033592700958252
1266,4.801219940185547
1267,4.710302352905273
1268,4.963895320892334
1269,5.047281742095947
1270,4.939614772796631
1271,4.728021621704102
1272,4.834514141082764
1273,5.066112041473389
1274,4.570644378662109
1275,4.798289775848389
1276,4.890660285949707
1277,5.081198215484619
1278,4.775341033935547
1279,4.622951984405518
1280,4.829034328460693
1281,4.768749237060547
1282,4.7813897132873535
1283,4.578826904296875
1284,4.902199745178223
1285,4.776575088500977
1286,4.727694988250732
1287,4.80847692489624
1288,4.67088508605957
1289,4.713963508605957
1290,4.455600738525391
1291,5.073366165161133
1292,4.909997463226318
1293,4.955965518951416
1294,4.45519495010376
1295,4.797700881958008
1296,4.922046184539795
1297,4.64000129699707
1298,4.662420272827148
1299,4.862146854400635
1300,4.800696849822998
1301,4.580839157104492
1302,4.938010215759277
1303,4.904922962188721
1304,4.9196577072143555
1305,4.55929708480835
1306,4.880015850067139
1307,4.777690410614014
1308,4.866614818572998
1309,4.901215553283691
1310,4.802924156188965
1311,5.097945690155029
1312,4.961912631988525
1313,5.130302429199219
1314,5.1190690994262695
1315,4.739850044250488
1316,4.785892963409424
1317,4.601929187774658
1318,5.1417694091796875
1319,4.776949882507324
1320,5.076848983764648
1321,4.678135871887207
1322,4.805807590484619
1323,4.6922149658203125
1324,4.705533981323242
1325,4.840686798095703
1326,5.027707576751709
1327,4.614256381988525
1328,4.683480739593506
1329,5.036045551300049
1330,4.893677234649658
1331,4.912130355834961
1332,4.729305267333984
1333,5.15712308883667
1334,4.844057559967041
1335,4.963340759277344
1336,4.9700822830200195
1337,4.781352519989014
1338,4.6967082023620605
1339,4.634416103363037
1340,5.021727561950684
1341,4.681275844573975
1342,4.862398147583008
1343,4.949526786804199
1344,4.724123001098633
1345,4.6490936279296875
1346,4.475977897644043
1347,4.623985290527344
